product,months,country,sub country,area,value
Product 1,Oct,Kaluga,Russia,Kaluga,38243.56221185683
Product 1,Oct,Kalininsk,Russia,Saratov,10952.941885663333
Product 1,Oct,Korolev,Russia,MO,28090.037984544215
Product 1,Oct,Kaliningrad,Russia,Kaliningrad,24523.353412914235
Product 1,Oct,Kalach-na-Donu,Russia,Volgograd,46797.92398914011
Product 1,Oct,Kalach,Russia,Voronezj,24701.034140184292
Product 1,Oct,Kachkanar,Russia,Sverdlovsk,15677.949430175406
Product 1,Oct,Kabanovo,Russia,MO,47928.03902824063
Product 1,Oct,Izobil’nyy,Russia,Stavropol'skiy,29467.861208311224
Product 1,Oct,Izmaylovo,Russia,MO,39768.03202857704
Product 1,Oct,Izhevsk,Russia,Udmurtiya,48456.395988655044
Product 1,Oct,Izberbash,Russia,Dagestan,12295.991071177585
Product 1,Oct,Ivanteyevka,Russia,MO,11147.184092051735
Product 1,Oct,Ivanovskoye,Russia,Moscow,30820.16681251341
Product 1,Oct,Ivanovo,Russia,Ivanovo,30507.66953691429
Product 1,Oct,Istra,Russia,MO,36346.57539570054
Product 1,Oct,Ishimbay,Russia,Bashkortostan,35218.220856064865
Product 1,Oct,Ipatovo,Russia,Stavropol'skiy,32179.54252276611
Product 1,Oct,Inza,Russia,Ulyanovsk,35057.67924790237
Product 1,Oct,Inozemtsevo,Russia,Stavropol'skiy,35827.51006967769
Product 1,Oct,Il’skiy,Russia,Krasnodarskiy,45430.62625634384
Product 1,Oct,Igra,Russia,Udmurtiya,49598.88584650409
Product 1,Oct,Gus’-Khrustal’nyy,Russia,Vladimir,36006.696580506185
Product 1,Oct,Gusev,Russia,Kaliningrad,41720.50309635053
Product 1,Oct,Gul’kevichi,Russia,Krasnodarskiy,32833.31926635977
Product 1,Oct,Gukovo,Russia,Rostov,25684.78774650174
Product 1,Oct,Gudermes,Russia,Chechnya,38911.15599717559
Product 1,Oct,Gubkin,Russia,Belgorod,16957.162500664814
Product 1,Oct,Gubakha,Russia,Perm,20473.71772502088
Product 1,Oct,Gryazovets,Russia,Vologda,30080.96033017532
Product 1,Oct,Gryazi,Russia,Lipetsk,24333.351086447994
Product 1,Oct,Groznyy,Russia,Chechnya,28422.37775511757
Product 1,Oct,Gribanovskiy,Russia,Voronezj,31247.394264235514
Product 1,Oct,Grazhdanka,Russia,St.-Petersburg,26495.65853079501
Product 1,Oct,Goryachiy Klyuch,Russia,Krasnodarskiy,26255.513523389935
Product 1,Oct,Goryachevodskiy,Russia,Stavropol'skiy,11890.992157157401
Product 1,Oct,Gorodishche,Russia,Volgograd,25936.75726899641
Product 1,Oct,Gorodets,Russia,Nizjnij Novgorod,13319.095309835411
Product 1,Oct,Gorelovo,Russia,St.-Petersburg,24007.044647090494
Product 1,Oct,Gol’yanovo,Russia,Moscow,16135.684791798041
Product 1,Oct,Golitsyno,Russia,MO,39157.56313873997
Product 1,Oct,Glazov,Russia,Udmurtiya,27341.452160464036
Product 1,Oct,Giaginskaya,Russia,Adygeya,24569.517204060114
Product 1,Oct,Georgiyevsk,Russia,Stavropol'skiy,36143.35194655431
Product 1,Oct,Gelendzhik,Russia,Krasnodarskiy,38459.70478815591
Product 1,Oct,Gay,Russia,Orenburg,15171.877627439193
Product 1,Oct,Gavrilov-Yam,Russia,Jaroslavl,45744.1353179393
Product 1,Oct,Gatchina,Russia,Leningrad,21500.742686482077
Product 1,Oct,Galich,Russia,Kostroma,46453.87433968217
Product 1,Oct,Gagarin,Russia,Smolensk,11161.787157930414
Product 1,Oct,Furmanov,Russia,Ivanovo,42334.65877317403
Product 1,Oct,Fryazino,Russia,MO,39617.34776828965
Product 1,Oct,Fryazevo,Russia,MO,21877.12490533534
Product 1,Oct,Frolovo,Russia,Volgograd,26621.567659444045
Product 1,Oct,Fili,Russia,MO,15137.862482427407
Product 1,Oct,Ezhva,Russia,Komi Republic,46705.576128079985
Product 1,Oct,Engel’s,Russia,Saratov,12817.242700830107
Product 1,Oct,Enem,Russia,Adygeya,32016.79456906903
Product 1,Oct,Elista,Russia,Kalmykiya,22677.833261219806
Product 1,Oct,Elektrougli,Russia,MO,18584.553832796286
Product 1,Oct,Elektrostal’,Russia,MO,14801.17415101705
Product 1,Oct,Elektrogorsk,Russia,MO,26191.31315604979
Product 1,Oct,Ekazhevo,Russia,Ingushetiya,33242.14596414554
Product 1,Oct,Dzerzhinskiy,Russia,MO,36773.9557931357
Product 1,Oct,Dzerzhinsk,Russia,Nizjnij Novgorod,45914.887446502704
Product 1,Oct,Dyurtyuli,Russia,Bashkortostan,19767.676074846124
Product 1,Oct,Dyat’kovo,Russia,Brjansk,20938.30616041557
Product 1,Oct,Dubovka,Russia,Volgograd,35051.15317482141
Product 1,Oct,Dubna,Russia,MO,47642.658554978174
Product 1,Oct,Dorogomilovo,Russia,MO,35951.41133608745
Product 1,Oct,Donskoye,Russia,Stavropol'skiy,46377.38795829234
Product 1,Oct,Donskoy,Russia,Tula,49363.757181495974
Product 1,Oct,Donetsk,Russia,Rostov,16122.807663963244
Product 1,Oct,Domodedovo,Russia,MO,43746.39937293885
Product 1,Oct,Dolgoprudnyy,Russia,MO,38106.57022027779
Product 1,Oct,Dobryanka,Russia,Perm,14525.290822567003
Product 1,Oct,Dmitrov,Russia,MO,20456.510114198078
Product 1,Oct,Divnoye,Russia,Stavropol'skiy,38189.16527123172
Product 1,Oct,Dinskaya,Russia,Krasnodarskiy,19079.698425872695
Product 1,Oct,Dimitrovgrad,Russia,Ulyanovsk,19466.561214735317
Product 1,Oct,Desnogorsk,Russia,Smolensk,24706.769611476062
Product 1,Oct,Derbent,Russia,Dagestan,11194.433496838192
Product 1,Oct,Zapadnoye Degunino,Russia,Moscow,46102.994732460764
Product 1,Oct,Dedovsk,Russia,MO,14404.305248091794
Product 1,Oct,Davydkovo,Russia,Moscow,23245.120600428607
Product 1,Oct,Davlekanovo,Russia,Bashkortostan,33251.46851607834
Product 1,Oct,Dankov,Russia,Lipetsk,24400.449452731045
Product 1,Oct,Danilov,Russia,Jaroslavl,44848.80764747288
Product 1,Oct,Dagestanskiye Ogni,Russia,Dagestan,49281.48530376783
Product 1,Oct,Dachnoye,Russia,St.-Petersburg,23018.411845031715
Product 1,Oct,Chusovoy,Russia,Perm,40729.72995194422
Product 1,Oct,Chudovo,Russia,Novgorod,22630.410109497767
Product 1,Oct,Chistopol’,Russia,Tatarstan,42963.13284805408
Product 1,Oct,Chishmy,Russia,Bashkortostan,40458.539627195074
Product 1,Oct,Chernyanka,Russia,Belgorod,48743.38839886049
Product 1,Oct,Chernyakhovsk,Russia,Kaliningrad,42529.27996320055
Product 1,Oct,Chernushka,Russia,Perm,44813.39455766697
Product 1,Oct,Chernogolovka,Russia,MO,19971.479093887392
Product 1,Oct,Cherkessk,Russia,Karachayevo-Cherkesiya,27489.98631501661
Product 1,Oct,Cherepovets,Russia,Vologda,44010.66593759638
Product 1,Oct,Cherëmushki,Russia,MO,46455.004241011266
Product 1,Oct,Chekhov,Russia,MO,47520.72039776991
Product 1,Oct,Chegem,Russia,Kabardino-Balkariya,48203.89843126085
Product 1,Oct,Cheboksary,Russia,Chuvashia,37415.74476066668
Product 1,Oct,Chaykovskiy,Russia,Perm,48916.1932230635
Product 1,Oct,Chapayevsk,Russia,Samara,25498.55986945529
Product 1,Oct,Buzuluk,Russia,Orenburg,30974.963202936506
Product 1,Oct,Buynaksk,Russia,Dagestan,21945.26746904828
Product 1,Oct,Buy,Russia,Kostroma,10385.52184689837
Product 1,Oct,Buturlinovka,Russia,Voronezj,17596.781253395548
Product 1,Oct,Businovo,Russia,Moscow,45010.06691757553
Product 1,Oct,Buinsk,Russia,Tatarstan,34629.24886193672
Product 1,Oct,Buguruslan,Russia,Orenburg,15339.584007390013
Product 1,Oct,Bugul’ma,Russia,Tatarstan,46531.400165775594
Product 1,Oct,Budënnovsk,Russia,Stavropol'skiy,14444.485603411818
Product 1,Oct,Bryukhovetskaya,Russia,Krasnodarskiy,19115.719981307484
Product 1,Oct,Bryansk,Russia,Brjansk,11953.382040828435
Product 1,Oct,Bronnitsy,Russia,MO,27134.153641463774
Product 1,Oct,Brateyevo,Russia,Moscow,34651.728142552594
Product 1,Oct,Borovichi,Russia,Novgorod,24234.375574491976
Product 1,Oct,Borisoglebsk,Russia,Voronezj,11667.009745663596
Product 1,Oct,Bor,Russia,Nizjnij Novgorod,12611.306208204773
Product 1,Oct,Bol’shaya Setun’,Russia,MO,43464.864741520265
Product 1,Oct,Bologoye,Russia,Tverskaya,24001.27029210661
Product 1,Oct,Boksitogorsk,Russia,Leningrad,18806.77806288884
Product 1,Oct,Boguchar,Russia,Voronezj,38605.09912884968
Product 1,Oct,Bogorodskoye,Russia,MO,38775.86951533014
Product 1,Oct,Bogorodsk,Russia,Nizjnij Novgorod,21079.88441117107
Product 1,Oct,Bogoroditsk,Russia,Tula,11335.770953821775
Product 1,Oct,Bobrov,Russia,Voronezj,38761.67752402955
Product 1,Oct,Blagoveshchensk,Russia,Bashkortostan,30857.83517611732
Product 1,Oct,Blagodarnyy,Russia,Stavropol'skiy,48435.92716842772
Product 1,Oct,Biryulëvo,Russia,Moscow,13360.31100137304
Product 1,Oct,Birsk,Russia,Bashkortostan,13540.081831633559
Product 1,Oct,Bibirevo,Russia,Moscow,17680.578534018387
Product 1,Oct,Bezhetsk,Russia,Tverskaya,21251.848732893475
Product 1,Oct,Bezenchuk,Russia,Samara,11906.394831052126
Product 1,Oct,Beslan,Russia,North Ossetia,19315.53549334967
Product 1,Oct,Berezniki,Russia,Perm,43288.444651143785
Product 1,Oct,Beloretsk,Russia,Bashkortostan,42447.029248413
Product 1,Oct,Belorechensk,Russia,Krasnodarskiy,23935.137421127318
Product 1,Oct,Beloozërskiy,Russia,MO,30043.32943326908
Product 1,Oct,Belgorod,Russia,Belgorod,41909.767873400444
Product 1,Oct,Belëv,Russia,Tula,19252.30951324087
Product 1,Oct,Belebey,Russia,Bashkortostan,20888.288722336492
Product 1,Oct,Belaya Kalitva,Russia,Rostov,44769.60943422619
Product 1,Oct,Belaya Glina,Russia,Krasnodarskiy,40791.01713899969
Product 1,Oct,Baymak,Russia,Bashkortostan,23906.809903373272
Product 1,Oct,Bavly,Russia,Tatarstan,24925.41735640339
Product 1,Oct,Bataysk,Russia,Rostov,28346.45064402399
Product 1,Oct,Barysh,Russia,Ulyanovsk,14130.191886743341
Product 1,Oct,Balezino,Russia,Udmurtiya,25209.201494414738
Product 1,Oct,Balashov,Russia,Saratov,31717.58542943022
Product 1,Oct,Balashikha,Russia,MO,14698.804326431558
Product 1,Oct,Balakovo,Russia,Saratov,20874.4393516215
Product 1,Oct,Novaya Balakhna,Russia,Nizjnij Novgorod,20222.193526896666
Product 1,Oct,Balabanovo,Russia,Kaluga,32290.305682077065
Product 1,Oct,Baksan,Russia,Kabardino-Balkariya,31545.964411479163
Product 1,Oct,Bakal,Russia,Chelyabinsk,24552.876288675707
Product 1,Oct,Bagayevskaya,Russia,Rostov,15227.543988984067
Product 1,Oct,Babushkin,Russia,Moscow,34880.37999229845
Product 1,Oct,Azov,Russia,Rostov,44927.97550227615
Product 1,Oct,Avtury,Russia,Chechnya,32751.476504963168
Product 1,Oct,Avtovo,Russia,St.-Petersburg,47452.694250122426
Product 1,Oct,Atkarsk,Russia,Saratov,10541.783499557696
Product 1,Oct,Astrakhan,Russia,Astrakhan,30916.402037050084
Product 1,Oct,Asha,Russia,Chelyabinsk,33343.358300717104
Product 1,Oct,Arzgir,Russia,Stavropol'skiy,33717.2583050073
Product 1,Oct,Arzamas,Russia,Nizjnij Novgorod,47991.08479128105
Product 1,Oct,Arsk,Russia,Tatarstan,35336.96056330894
Product 1,Oct,Armavir,Russia,Krasnodarskiy,27796.17168870603
Product 1,Oct,Arkhangel’sk,Russia,Arkhangelskaya,30455.9523425485
Product 1,Oct,Argun,Russia,Chechnya,32569.634953558965
Product 1,Oct,Ardon,Russia,North Ossetia,38740.0206780284
Product 1,Oct,Apsheronsk,Russia,Krasnodarskiy,10306.704698408637
Product 1,Oct,Aprelevka,Russia,MO,17655.71162220274
Product 1,Oct,Apatity,Russia,Murmansk,39619.219176716244
Product 1,Oct,Anna,Russia,Voronezj,24802.257167432093
Product 1,Oct,Andreyevskoye,Russia,MO,47846.43331689559
Product 1,Oct,Anapa,Russia,Krasnodarskiy,22685.56915613498
Product 1,Oct,Amin’yevo,Russia,Moscow,15938.237912259741
Product 1,Oct,Al’met’yevsk,Russia,Tatarstan,49765.52297087595
Product 1,Oct,Aleksin,Russia,Tula,43154.8600304434
Product 1,Oct,Alekseyevka,Russia,MO,20945.660796439202
Product 1,Oct,Alekseyevka,Russia,Belgorod,36289.05448761325
Product 1,Oct,Aleksandrovskoye,Russia,Stavropol'skiy,26773.424222500522
Product 1,Oct,Aleksandrovsk,Russia,Perm,41100.96459748363
Product 1,Oct,Aleksandrov,Russia,Vladimir,22816.2243762261
Product 1,Oct,Alatyr’,Russia,Chuvashia,16069.382563823718
Product 1,Oct,Levoberezhnyy,Russia,MO,48255.8399502043
Product 1,Oct,Aksay,Russia,Rostov,13817.009224028558
Product 1,Oct,Akhtyrskiy,Russia,Krasnodarskiy,26313.294225625395
Product 1,Oct,Akhtubinsk,Russia,Astrakhan,10113.886326112746
Product 1,Oct,Agryz,Russia,Tatarstan,25739.37512070273
Product 1,Oct,Afipskiy,Russia,Krasnodarskiy,37623.71383185363
Product 1,Oct,Adler,Russia,Krasnodarskiy,14734.033633659323
Product 1,Oct,Achkhoy-Martan,Russia,Chechnya,11537.874363701643
Product 1,Oct,Abinsk,Russia,Krasnodarskiy,36536.7113100346
Product 1,Oct,Abdulino,Russia,Orenburg,41950.541270238245
Product 1,Oct,Vasil’yevo,Russia,Tatarstan,16394.67734369567
Product 1,Oct,Ryl’sk,Russia,Kursk,24277.186431357655
Product 1,Oct,Neftekumsk,Russia,Stavropol'skiy,17578.678135575592
Product 1,Oct,Alagir,Russia,North Ossetia,20509.4263281915
Product 1,Oct,Persianovka,Russia,Rostov,26781.013702711833
Product 1,Oct,Annino,Russia,MO,49373.246585826135
Product 1,Oct,Dagomys,Russia,Krasnodarskiy,40627.88848038539
Product 1,Oct,Pavlovo,Russia,Nizjnij Novgorod,29092.811165514806
Product 1,Oct,Belidzhi,Russia,Dagestan,43395.041866188134
Product 1,Oct,Lesnoy,Russia,Sverdlovsk,18949.90859051898
Product 1,Oct,Trëkhgornyy,Russia,Chelyabinsk,28465.03656550474
Product 1,Oct,Mirnyy,Russia,Arkhangelskaya,41979.028868208974
Product 1,Oct,Znamensk,Russia,Astrakhan,12917.322130379469
Product 1,Oct,Zarechnyy,Russia,Penza,26682.285016354585
Product 1,Oct,Kochubeyevskoye,Russia,Stavropol'skiy,18809.7769513624
Product 1,Oct,Vnukovo,Russia,MO,29700.545426166052
Product 1,Oct,Moskovskiy,Russia,Moscow,45070.34197287637
Product 1,Oct,Usinsk,Russia,Komi Republic,12945.60519442987
Product 1,Oct,Obukhovo,Russia,St.-Petersburg,48974.37947835288
Product 1,Oct,Staryy Malgobek,Russia,Ingushetiya,40602.98023919204
Product 1,Oct,Zavodoukovsk,Russia,Tjumen,13371.592409743851
Product 1,Oct,Zarinsk,Russia,Altai Krai,11705.685878759563
Product 1,Oct,Zarechnyy,Russia,Sverdlovsk,37865.81633654467
Product 1,Oct,Yuzhnyy,Russia,Altai Krai,17412.40756015812
Product 1,Oct,Yuzhnoural’sk,Russia,Chelyabinsk,46279.51960715078
Product 1,Oct,Yurga,Russia,Kemerovo,13919.25751088963
Product 1,Oct,Yeniseysk,Russia,Krasnoyarskiy,22941.235894092184
Product 1,Oct,Yemanzhelinsk,Russia,Chelyabinsk,30741.278332579273
Product 1,Oct,Yekaterinburg,Russia,Sverdlovsk,34696.644166586346
Product 1,Oct,Yashkino,Russia,Kemerovo,46661.23478842677
Product 1,Oct,Yarovoye,Russia,Altai Krai,30221.70170775267
Product 1,Oct,Yalutorovsk,Russia,Tjumen,40466.80862934839
Product 1,Oct,Vorkuta,Russia,Komi Republic,20389.575958773305
Product 1,Oct,Vorgashor,Russia,Komi Republic,18808.525920779677
Product 1,Oct,Verkhnyaya Salda,Russia,Sverdlovsk,47982.23313285923
Product 1,Oct,Verkhnyaya Pyshma,Russia,Sverdlovsk,45292.974646490766
Product 1,Oct,Verkhniy Ufaley,Russia,Chelyabinsk,26539.299585325243
Product 1,Oct,Uzhur,Russia,Krasnoyarskiy,17119.032698025105
Product 1,Oct,Zelenogorsk,Russia,Krasnoyarskiy,18072.421262031756
Product 1,Oct,Uray,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,29708.06849630245
Product 1,Oct,Tyumen,Russia,Tjumen,28641.69521420342
Product 1,Oct,Turinsk,Russia,Sverdlovsk,21029.87617472957
Product 1,Oct,Troitsk,Russia,Chelyabinsk,42957.26314523011
Product 1,Oct,Topki,Russia,Kemerovo,30613.36031814096
Product 1,Oct,Tomsk,Russia,Tomsk,27957.05811893069
Product 1,Oct,Toguchin,Russia,Novosibirsk,45421.81954187841
Product 1,Oct,Tobol’sk,Russia,Tjumen,10491.749619048134
Product 1,Oct,Tayshet,Russia,Irkutsk,31980.89343514985
Product 1,Oct,Tayga,Russia,Kemerovo,15166.190467229912
Product 1,Oct,Tavda,Russia,Sverdlovsk,34015.62790589205
Product 1,Oct,Tatarsk,Russia,Novosibirsk,30949.345478275427
Product 1,Oct,Tashtagol,Russia,Kemerovo,33297.403586330896
Product 1,Oct,Tarko-Sale,Russia,Yamalo-Nenetskiy Avtonomnyy Okrug,24712.400189037813
Product 1,Oct,Tara,Russia,Omsk,49171.79745065698
Product 1,Oct,Talnakh,Russia,Krasnoyarskiy,41045.13135845048
Product 1,Oct,Tal’menka,Russia,Altai Krai,47463.82180003624
Product 1,Oct,Talitsa,Russia,Sverdlovsk,39813.90737571193
Product 1,Oct,Talitsa,Russia,Sverdlovsk,49335.52161331325
Product 1,Oct,Sysert’,Russia,Sverdlovsk,29867.800497080283
Product 1,Oct,Suzun,Russia,Novosibirsk,29782.915253981424
Product 1,Oct,Surgut,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,40889.25944814006
Product 1,Oct,Sukhoy Log,Russia,Sverdlovsk,44790.29586572272
Product 1,Oct,Strezhevoy,Russia,Tomsk,43475.633911297715
Product 1,Oct,Sredneuralsk,Russia,Sverdlovsk,14330.194792891965
Product 1,Oct,Sovetskiy,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,22150.483033031873
Product 1,Oct,Sosnovoborsk,Russia,Krasnoyarskiy,48928.402508168736
Product 1,Oct,Slavgorod,Russia,Altai Krai,26606.82075622736
Product 1,Oct,Shushenskoye,Russia,Krasnoyarskiy,21794.10789716064
Product 1,Oct,Shumikha,Russia,Kurgan,21872.15402452356
Product 1,Oct,Sharypovo,Russia,Krasnoyarskiy,29419.124650315414
Product 1,Oct,Shadrinsk,Russia,Kurgan,21751.561576852117
Product 1,Oct,Serov,Russia,Sverdlovsk,38381.59390414885
Product 1,Oct,Sayanogorsk,Russia,Khakasiya,22419.442475282187
Product 1,Oct,Salekhard,Russia,Yamalo-Nenetskiy Avtonomnyy Okrug,22844.526303945917
Product 1,Oct,Rubtsovsk,Russia,Altai Krai,15040.51624453977
Product 1,Oct,Rezh,Russia,Sverdlovsk,46550.58208664475
Product 1,Oct,Reftinskiy,Russia,Sverdlovsk,33460.56109284061
Product 1,Oct,Promyshlennaya,Russia,Kemerovo,15664.756430763759
Product 1,Oct,Prokop’yevsk,Russia,Kemerovo,26854.270394708423
Product 1,Oct,Poykovskiy,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,14391.782868284605
Product 1,Oct,Polysayevo,Russia,Kemerovo,44768.88735535127
Product 1,Oct,Polevskoy,Russia,Sverdlovsk,29857.698830713398
Product 1,Oct,Plast,Russia,Chelyabinsk,33192.768405675844
Product 1,Oct,Osinniki,Russia,Kemerovo,17596.81520627808
Product 1,Oct,Omsk,Russia,Omsk,31098.940892125873
Product 1,Oct,Ob’,Russia,Novosibirsk,46470.00524329869
Product 1,Oct,Nyagan,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,18906.554940900736
Product 1,Oct,Noyabrsk,Russia,Yamalo-Nenetskiy Avtonomnyy Okrug,48625.70469870654
Product 1,Oct,Novyy Urengoy,Russia,Yamalo-Nenetskiy Avtonomnyy Okrug,37573.77118044269
Product 1,Oct,Novosilikatnyy,Russia,Altai Krai,24217.50010540923
Product 1,Oct,Novosibirsk,Russia,Novosibirsk,11383.346945889849
Product 1,Oct,Novokuznetsk,Russia,Kemerovo,18969.43226689005
Product 1,Oct,Novoaltaysk,Russia,Altai Krai,44715.01723041094
Product 1,Oct,Norilsk,Russia,Krasnoyarskiy,30637.55219194859
Product 1,Oct,Nizhnyaya Salda,Russia,Sverdlovsk,24758.421301317954
Product 1,Oct,Nizhnevartovsk,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,18396.09335847933
Product 1,Oct,Nizhneudinsk,Russia,Irkutsk,13287.354674210965
Product 1,Oct,Nev’yansk,Russia,Sverdlovsk,11807.818734595212
Product 1,Oct,Nefteyugansk,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,26561.572261359575
Product 1,Oct,Nazarovo,Russia,Krasnoyarskiy,35676.70414174381
Product 1,Oct,Nadym,Russia,Yamalo-Nenetskiy Avtonomnyy Okrug,45610.09686071558
Product 1,Oct,Myski,Russia,Kemerovo,16360.878248599802
Product 1,Oct,Minusinsk,Russia,Krasnoyarskiy,48515.265363011466
Product 1,Oct,Miass,Russia,Chelyabinsk,20433.132380573043
Product 1,Oct,Mezhdurechensk,Russia,Kemerovo,24355.42554156742
Product 1,Oct,Megion,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,37355.530122768556
Product 1,Oct,Mayma,Russia,Altai Republic,40045.40190217488
Product 1,Oct,Mariinsk,Russia,Kemerovo,11041.913238961199
Product 1,Oct,Linëvo,Russia,Novosibirsk,17000.060409816557
Product 1,Oct,Lesosibirsk,Russia,Krasnoyarskiy,23444.110391640213
Product 1,Oct,Leninsk-Kuznetsky,Russia,Kemerovo,14735.440830725598
Product 1,Oct,Labytnangi,Russia,Yamalo-Nenetskiy Avtonomnyy Okrug,20989.86862754086
Product 1,Oct,Kyzyl,Russia,Tyva,40303.12006222346
Product 1,Oct,Kyshtym,Russia,Chelyabinsk,14803.69030411171
Product 1,Oct,Kuybyshev,Russia,Novosibirsk,48921.320970392175
Product 1,Oct,Kurtamysh,Russia,Kurgan,49576.8923005287
Product 1,Oct,Kurgan,Russia,Kurgan,47399.678649749076
Product 1,Oct,Kupino,Russia,Novosibirsk,46239.24692512634
Product 1,Oct,Kulunda,Russia,Altai Krai,25187.18377342399
Product 1,Oct,Krasnoyarsk,Russia,Krasnoyarskiy,28177.808643708016
Product 1,Oct,Krasnoural’sk,Russia,Sverdlovsk,43748.556185251604
Product 1,Oct,Krasnotur’insk,Russia,Sverdlovsk,15982.769650891467
Product 1,Oct,Krasnoobsk,Russia,Novosibirsk,28231.962450588002
Product 1,Oct,Korkino,Russia,Chelyabinsk,19272.023136008254
Product 1,Oct,Kopeysk,Russia,Chelyabinsk,27127.16745664417
Product 1,Oct,Yugorsk,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,35064.17004359633
Product 1,Oct,Kolpashevo,Russia,Tomsk,43061.82204641087
Product 1,Oct,Kodinsk,Russia,Krasnoyarskiy,46468.971565250824
Product 1,Oct,Kochenëvo,Russia,Novosibirsk,17545.79586547349
Product 1,Oct,Kiselëvsk,Russia,Kemerovo,17266.985667184348
Product 1,Oct,Kirovgrad,Russia,Sverdlovsk,29827.282492367973
Product 1,Oct,Khanty-Mansiysk,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,43483.11652682242
Product 1,Oct,Kemerovo,Russia,Kemerovo,46789.35272751386
Product 1,Oct,Kedrovka,Russia,Kemerovo,42627.48845785448
Product 1,Oct,Kayyerkan,Russia,Krasnoyarskiy,24178.474075172504
Product 1,Oct,Kataysk,Russia,Kurgan,21448.16758273233
Product 1,Oct,Kasli,Russia,Chelyabinsk,13704.35797949682
Product 1,Oct,Kartaly,Russia,Chelyabinsk,18077.948225167936
Product 1,Oct,Karpinsk,Russia,Sverdlovsk,39238.087415814094
Product 1,Oct,Karasuk,Russia,Novosibirsk,33851.42292931409
Product 1,Oct,Karabash,Russia,Chelyabinsk,47171.2763783416
Product 1,Oct,Kansk,Russia,Krasnoyarskiy,34455.77597236763
Product 1,Oct,Kamyshlov,Russia,Sverdlovsk,30128.541319693795
Product 1,Oct,Kamensk-Ural’skiy,Russia,Sverdlovsk,24144.761860011262
Product 1,Oct,Kamen’-na-Obi,Russia,Altai Krai,39691.96733398811
Product 1,Oct,Kaltan,Russia,Kemerovo,40892.11520671505
Product 1,Oct,Kalachinsk,Russia,Omsk,12346.153171454536
Product 1,Oct,Ivdel’,Russia,Sverdlovsk,41319.2295514012
Product 1,Oct,Iskitim,Russia,Novosibirsk,12507.33942148263
Product 1,Oct,Ishim,Russia,Tjumen,39085.900567835604
Product 1,Oct,Irbit,Russia,Sverdlovsk,40875.99700680065
Product 1,Oct,Ilanskiy,Russia,Krasnoyarskiy,18068.018752390548
Product 1,Oct,Gur’yevsk,Russia,Kemerovo,19480.017174416345
Product 1,Oct,Gornyak,Russia,Altai Krai,18723.06491573433
Product 1,Oct,Gorno-Altaysk,Russia,Altai Republic,22135.62769173925
Product 1,Oct,Dudinka,Russia,Krasnoyarskiy,41335.04481717432
Product 1,Oct,Divnogorsk,Russia,Krasnoyarskiy,28451.44728236052
Product 1,Oct,Degtyarsk,Russia,Sverdlovsk,18865.186294820403
Product 1,Oct,Chunskiy,Russia,Irkutsk,30870.117020978327
Product 1,Oct,Chernogorsk,Russia,Khakasiya,20616.827252931238
Product 1,Oct,Cherepanovo,Russia,Novosibirsk,34724.45539112702
Product 1,Oct,Chelyabinsk,Russia,Chelyabinsk,24864.668987887377
Product 1,Oct,Chebarkul’,Russia,Chelyabinsk,23247.261995800513
Product 1,Oct,Borovskiy,Russia,Tjumen,20073.70364862039
Product 1,Oct,Borodino,Russia,Krasnoyarskiy,36604.79421220772
Product 1,Oct,Bolotnoye,Russia,Novosibirsk,33596.18522583456
Product 1,Oct,Bogotol,Russia,Krasnoyarskiy,30964.992489365795
Product 1,Oct,Bogdanovich,Russia,Sverdlovsk,24758.295573791933
Product 1,Oct,Biysk,Russia,Altai Krai,20280.74044738931
Product 1,Oct,Beryozovsky,Russia,Sverdlovsk,41361.179447665454
Product 1,Oct,Berëzovskiy,Russia,Kemerovo,18752.578194395923
Product 1,Oct,Berëzovka,Russia,Krasnoyarskiy,37800.160769268405
Product 1,Oct,Berdsk,Russia,Novosibirsk,28829.927400011642
Product 1,Oct,Beloyarskiy,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,49237.15675254488
Product 1,Oct,Belovo,Russia,Kemerovo,36507.20182803212
Product 1,Oct,Barnaul,Russia,Altai Krai,40936.26953136275
Product 1,Oct,Barabinsk,Russia,Novosibirsk,25653.067971061904
Product 1,Oct,Asino,Russia,Tomsk,49584.84112932867
Product 1,Oct,Asbest,Russia,Sverdlovsk,36201.42907983124
Product 1,Oct,Artëmovskiy,Russia,Sverdlovsk,19701.9105289011
Product 1,Oct,Aramil,Russia,Sverdlovsk,36316.70930792323
Product 1,Oct,Anzhero-Sudzhensk,Russia,Kemerovo,47961.04151885408
Product 1,Oct,Aleysk,Russia,Altai Krai,15309.256399126854
Product 1,Oct,Alapayevsk,Russia,Sverdlovsk,16769.355625842134
Product 1,Oct,Akademgorodok,Russia,Novosibirsk,40036.934476718176
Product 1,Oct,Achinsk,Russia,Krasnoyarskiy,40500.961958971384
